v0_m_s,force_N,duration_s,displacement_m,v_final_m_s
-3.0375337832061344,-17.938363834240647,0.2911772864623352,-1.520145898837744,-7.403843133975765
3.3639416568554097,13.897822718856546,0.5789755994250114,3.7837382330154012,9.70651670710011
1.7927701334169548,-3.4366328600716325,0.2766825891527293,0.25183745125036827,0.02763679584850376
2.940407914268972,-6.828390240417768,0.28708516311244886,0.4414787983981324,0.13518675326324647
5.48085434709402,-0.4415694974337896,0.7998855021430514,3.3013036909972877,2.773586275101138
-3.711706435516204,3.8991798836460347,0.737603819583888,-1.0067525918443916,0.0
8.468594011300084,19.109011397406945,0.6970433456930407,9.830262440317346,19.737004682260448
-4.030082472445686,6.494449651926235,0.5459478590617272,-0.8353738783674511,0.42232764785537885
5.381719658283373,-11.986245127651301,0.2881056907606321,0.9309038919293249,1.0805191782465942
-3.456006446173527,11.587313542378418,0.6416820239048693,0.29386335455681306,3.490867665456474
-2.374418429288376,-12.683530681387559,0.1473266925922951,-0.4555250749633617,-3.8094585986709797
8.878845888753826,2.0268457022259625,0.7710617561040062,6.573795041220194,8.172434347049943
0.0,-4.08694682429301,0.8144723725974276,-0.3794272830964372,-0.9317130841072204
5.592002153635633,-10.019523532288837,0.530473942796008,1.1714563110996545,-0.7011157372599065
0.0,-16.227905514946485,0.3700781367103366,-0.9097358974137622,-4.9164530793442704
5.584171787830041,4.458733837334208,0.8255301047160737,5.126388190812397,6.835455701286246
8.992273264245558,-12.443263933589792,0.4550025371125713,2.4988187424749775,1.991484137778551
0.02858445029258405,-12.808213093120697,0.4281705185486082,-0.8966195562771654,-4.206090550089558
9.38751015898831,16.6373928448078,0.10481936141978271,1.0592236419234864,10.822947672012704
7.238112022279182,15.108441163964997,0.13327777850275524,1.0727266512445572,8.85949499511841
-8.05826639053441,16.19261456201683,0.7656979966143489,-0.9101032108751957,4.5656112326456375
0.0,-4.119316537382427,0.545910066865693,-0.17528163393725882,-0.6421630395776611
-4.639015810756866,11.224123586080687,0.4253635263870289,-0.7198251087722534,0.8108391610202288
0.0,18.16767448648814,0.11958646882842,0.10886345277623068,1.8206650609012551
9.954092962987698,-19.559815593566825,0.5904848900686576,2.0192681665415493,-2.46155046909274
4.268897019126685,-15.762143783026046,0.23103815800838462,0.4870739904924203,-0.0361201328329701
9.766551673319576,-10.262356776147783,0.7112059490130351,3.6063031328694954,0.37482337528367715
0.0,-4.113851047450019,0.46506794850334654,-0.12662063084333625,-0.544525294640575
0.14378069223189271,2.271072560948114,0.21439885599213143,0.015383273741471583,0.0
0.2712226916943461,-12.822830938973633,0.6115467695490635,-1.742663947054273,-5.872014018842644
-4.750589636095423,-12.767892934439162,0.31335349514825006,-1.9709690135572198,-7.829254176559282
6.816359116779868,10.616265252059751,0.9653535918973865,10.155583696169101,14.223773289437155
-8.459695593764838,0.6226539442193193,0.6130551538321939,-4.516208317442287,-6.273753066479094
-6.094125057090711,10.41112136664962,0.8267968231982747,-0.8780863787008505,2.7665576220063035
