v0_m_s,force_N,force_duration_s,observation_time_s,displacement_m,v_final_m_s
5.022809275115039,10.517862841902335,0.2231096620694788,1.566211058744759,7.670714669358913,2.7600869535791706
0.0,4.061765268771482,0.7316219210942138,2.5976323092518845,0.4132443823371032,0.0
-1.941882993948628,10.553102781506368,0.20958915070251868,0.38172475686054574,-0.08080033415832946,0.0
0.0,4.086965865149046,0.45421908126504396,1.7830749824657213,0.1638794763020074,0.0
-4.625509025060534,-9.473424860264426,0.6277182619733163,0.6470957433991148,-4.358620501901835,-8.66774804045693
0.0,13.353352771656105,0.7458274419404578,1.392854940929559,7.303121419470553,5.8601248478571035
-4.144766428314776,19.786622951498934,0.6426492778387879,1.805135434966512,8.43078352720771,4.331896134311153
1.213447682998794,-4.027459968393213,0.6689323767251868,1.8369314469865383,-0.07608448101166358,0.0
0.0,-4.006266527413641,0.845810925832674,1.032904720177261,-0.4970775087541003,-0.34870540920250437
0.0,3.8611867005588643,0.6798951988906895,1.0980631922142758,0.0,0.0
0.0,-3.856797243278228,0.8064221799634111,2.116526846218427,0.0,0.0
4.609464574329603,12.297939505506086,0.6685836124495523,1.899580198418709,16.316395278151266,7.241200870660663
-9.666224227301646,-7.888914673649179,0.3770376478163213,1.947151322942011,-18.47346659693654,-6.910175716259657
-6.467236337211897,17.200292086233574,0.43872592729214877,1.1649170487183103,-0.46136724651012345,0.0
3.523869584120474,0.0,0.821645816444671,1.2166297587101997,2.1096936537358824,0.0
-2.427154456403393,2.5393390458373766,0.6469772970877169,0.6469772970877169,-0.5372778576793623,0.0
0.0,2.2165160407538593,0.5654335365827655,0.8502718089387865,0.0,0.0
0.0,-3.9965320452071893,0.1694460520765681,0.7135107587125853,-0.020538735460509886,0.0
-8.706324851966192,7.980175152311144,0.7946543080609828,1.18993652940026,-3.469776387906934,0.0
7.194978755817559,12.206581301488498,0.20581833235587393,0.20581833235587393,1.6770666738207065,9.101593610932978
6.206210897269806,4.748072467270102,0.8860934945530685,1.8759586761091473,12.492660374800614,4.892500638395159
3.81273651774978,-9.517324172031536,0.2953313902143204,1.0950208569293525,0.585618875068153,0.0
-3.224542966922961,0.0,0.5095457683050796,1.3257499497523892,-1.766509912594688,0.0
-6.814014446390462,-10.87367128648311,0.3341946118319085,0.3341946118319085,-2.7200795425522104,-9.464402058543147
0.0,-8.609054851057923,0.5799119880332407,1.6643948415879466,-2.78551356354995,-0.09418009497088864
-2.0831629703914896,14.6310309672212,0.4319227013999817,0.7834641431588433,1.5562809975716243,2.62828192930243
0.0,-11.645818461244545,0.2826151007128799,1.4653580578575829,-1.3753093934382594,0.0
2.5631193491751763,0.0,0.5199852129120197,0.8462306593794,1.115239713982967,0.072662518621602
-2.250094737250363,-3.849841248032547,0.577116790605682,1.7178494853418096,-2.756417601533672,0.0
5.181388455292735,4.962551669897117,0.9457388207120853,1.856617467279646,11.041867977663664,4.410641013100026
7.221358158501147,-15.716105201346652,0.40469227093270943,0.8417357380285808,1.3867307325960339,0.0
0.0,-4.0008115775081246,0.9816886085635834,1.3815876435553154,-0.6929208979462802,0.0
0.0,15.351417011161054,0.3627306687788182,0.7741807783465798,2.419098985989858,3.290015728486991
6.70015890090993,0.0,0.24560385247823496,0.9900123605838018,5.190986966125442,3.786552523711801
6.587545133281253,0.0,0.9245052314412584,2.242390047345082,7.3727065720383145,0.0
-3.908858403819795,13.26786289671282,0.6432637287758269,2.627844983252071,3.2924360060815134,0.0
-5.841653464235749,10.31486233252702,0.825845374481241,2.080285316047035,0.6301742488397407,0.0
4.357266612967287,5.890014654350139,0.188776350120529,0.188776350120529,0.8750595468355293,4.913593283167218
-6.775048468433356,-19.785236463201134,0.9483122762307346,1.4718783323585118,-25.50399654694836,-21.20589316248385
2.9480082877544422,16.52000681193863,0.9467916087098892,1.7172879271237278,20.178732473235165,13.535033743603014
0.0,-6.482909851701848,0.753430887751127,2.5549521911683555,-2.213241313305798,0.0
3.5787951265364075,-16.802698328559078,0.28054807154391076,1.5322542098054097,-0.06584312448872337,0.0
5.043149540089608,6.669012764721053,0.45714433831412227,0.5173048121975627,3.095325465308807,6.569422905329022
0.0,3.7711164245702213,0.7960247643716666,0.9174299168298007,0.0,0.0
2.361454048245129,6.889491228590167,0.42791779304511024,0.6897358541930095,2.3313897860130823,3.279697311097051
0.0,3.9287807138552213,0.2932393209356645,0.48911213938636133,0.05657991086063631,0.0
5.625394099800886,19.37705777228183,0.5174816459414956,1.6055170047715452,18.743093385831152,10.927629304262078
-9.737064358834127,-15.396135732104694,0.27346092185669224,1.0839373966717223,-12.813442922314684,-10.757278070761357
0.0,4.052165008264992,0.17757051721942457,1.6489467434114982,0.024077131440882676,0.0
-2.082939559492183,3.6523151918653127,0.4214674254114227,2.1669389666010614,-0.3289181094672156,0.0
0.0,-3.874120694850915,0.7436405031598449,0.925715901418663,0.0,0.0
8.636091305914384,0.0,0.11154074961995497,1.9591657072202662,11.271430941096634,2.8702666295651404
0.0,-3.7638854563749042,0.46030694826324403,1.4599601696309867,0.0,0.0
-8.803636598799947,9.822648186574549,0.7014637642890502,1.237348318615407,-3.0340411292600082,0.0
0.0,17.365657430214796,0.48275423763878944,0.7477272427484773,3.422197827302601,6.182783438410954
0.878424124844086,-10.717047568348864,0.9077906260707599,1.8337897754003665,-7.547512347201785,-3.832073480383172
-2.4004081550356426,-12.392547496273739,0.2346986043109983,0.33444399010803505,-1.269633564446143,-4.324653093380899
-2.0473566263639658,0.24180543427222911,0.6166299625295945,1.158895081133918,-0.6581629933013421,0.0
